order_id,customer_id,order_date,city,state,category,product,quantity,unit_price,discount_pct,shipping_days,returned,rating,review_text
O103061,U13322,2025-08-24,Houston,TX,Electronics,Noise-Cancelling Headphones,1,265.09,0,3,0,5,Excellent sound and battery lasts for days.
O103062,U11787,2025-08-24,Jacksonville,FL,Sports & Outdoors,Yoga Mat Premium,1,43.23,0,4,0,5,"Great gear, worth every penny."
O103063,U13049,2025-08-25,New York,NY,Beauty,Mineral Sunscreen SPF50,1,20.24,0,4,0,3,"Nice scent, small bottle."
O103064,U11274,2025-08-25,Denver,CO,Electronics,Portable Power Bank 20k,3,41.26,20,2,0,4,"Fantastic value, works better than my old premium one."
O103065,U10071,2025-08-25,Indianapolis,IN,Apparel,Running Tights,1,44.7,40,5,0,4,"Great quality, exactly as pictured."
O103066,U12104,2025-08-25,Charlotte,NC,Apparel,Merino Wool Sweater,2,98.3,50,6,0,3,"Decent quality, a bit tight around the waist."
O103067,U11005,2025-08-25,Austin,TX,Apparel,Merino Wool Sweater,1,91.35,50,4,1,3,"Decent quality, a bit tight around the waist."
O103068,U13247,2025-08-25,Los Angeles,CA,Toys & Games,Kids Art Easel,4,70.3,0,4,1,4,Engaging and sturdy.
O103069,U13275,2025-08-25,New York,NY,Home & Kitchen,Weighted Blanket,2,77.86,0,7,0,5,Use it every single day. Delivery was very slow.
O103070,U12472,2025-08-25,Phoenix,AZ,Apparel,Merino Wool Sweater,3,92.49,40,7,1,2,Runs two sizes small and the stitching came apart after one wash. Delivery was very slow. Returned it.
O103071,U13114,2025-08-25,San Antonio,TX,Toys & Games,Remote Control Car,2,62.52,0,2,0,4,Engaging and sturdy.
O103072,U10534,2025-08-25,Phoenix,AZ,Home & Kitchen,Robot Vacuum,1,257.6,40,5,0,3,"Works well, a little loud."
O103073,U10466,2025-08-26,New York,NY,Electronics,Portable Power Bank 20k,1,35.02,20,4,0,5,"Fantastic value, works better than my old premium one."
O103074,U11042,2025-08-26,Columbus,OH,Toys & Games,Plush Dinosaur,2,19.44,15,4,0,4,Perfect birthday gift.
O103075,U10697,2025-08-26,Phoenix,AZ,Home & Kitchen,Weighted Blanket,2,75.27,0,3,0,4,Use it every single day.
O103076,U12589,2025-08-26,Houston,TX,Home & Kitchen,Cast Iron Skillet,1,46.54,0,2,0,5,Exactly what our kitchen needed.
O103077,U10054,2025-08-26,Philadelphia,PA,Home & Kitchen,Weighted Blanket,1,82.17,0,4,0,4,"Sturdy, beautiful and works perfectly."
O103078,U11036,2025-08-26,Phoenix,AZ,Beauty,Hair Dryer Ionic,1,56.26,0,5,0,3,Pleasant but no dramatic results yet.
O103079,U13321,2025-08-26,Los Angeles,CA,Toys & Games,Kids Art Easel,1,68.79,0,2,0,4,Perfect birthday gift. Arrived quickly.
O103080,U12413,2025-08-26,New York,NY,Sports & Outdoors,Trail Running Shoes,4,115.09,0,5,0,5,Durable and comfortable on long runs.
O103081,U12904,2025-08-26,Detroit,MI,Beauty,Beard Grooming Kit,1,32.84,0,3,0,5,Skin feels noticeably smoother.
O103082,U11466,2025-08-26,New York,NY,Sports & Outdoors,Cycling Helmet,1,66.55,0,4,0,3,Good for beginners.
O103083,U12375,2025-08-26,Dallas,TX,Electronics,4K Streaming Stick,3,49.55,10,3,0,5,Exceeded expectations.
O103084,U12754,2025-08-26,San Jose,CA,Apparel,Waterproof Rain Shell,1,144.77,0,3,0,5,"Comfortable and stylish, wearing it constantly."
O103085,U12225,2025-08-26,San Antonio,TX,Beauty,Vitamin C Serum,2,30.76,0,3,0,4,Lovely packaging and product.
O103086,U12700,2025-08-26,Chicago,IL,Electronics,Smart Home Speaker,5,85.64,50,3,1,3,Good value but feels a little plasticky. Returned it.
O103087,U13014,2025-08-27,New York,NY,Apparel,Graphic Cotton Tee,4,22.37,0,4,0,3,"Nice color, fabric thinner than expected."
O103088,U11521,2025-08-27,Los Angeles,CA,Apparel,Merino Wool Sweater,1,94.13,50,3,0,2,Runs two sizes small and the stitching came apart after one wash.
O103089,U12223,2025-08-27,Houston,TX,Apparel,Running Tights,4,49.85,0,4,0,3,Fine for the price.
O103090,U11793,2025-08-27,San Francisco,CA,Toys & Games,Kids Art Easel,1,73.87,0,4,0,4,Perfect birthday gift.
O103091,U12630,2025-08-27,San Antonio,TX,Sports & Outdoors,Adjustable Dumbbells,1,235.48,0,4,0,3,Good for beginners.
O103092,U13291,2025-08-27,Indianapolis,IN,Sports & Outdoors,Adjustable Dumbbells,1,267.52,10,4,0,4,Excellent grip and cushioning.
O103093,U12097,2025-08-27,New York,NY,Electronics,4K Streaming Stick,2,47.54,0,2,0,4,"Setup took two minutes, flawless since. Arrived quickly."
O103094,U13227,2025-08-27,Philadelphia,PA,Apparel,Graphic Cotton Tee,1,22.92,15,2,0,3,"Fits okay after washing, average overall. Fast shipping."
O103095,U11093,2025-08-27,Chicago,IL,Apparel,Waterproof Rain Shell,1,132.4,30,2,0,4,Best jacket I have owned. Fast shipping.
O103096,U11506,2025-08-27,Philadelphia,PA,Electronics,Portable Power Bank 20k,1,35.69,0,6,0,4,Exceeded expectations.
O103097,U10229,2025-08-27,Denver,CO,Home & Kitchen,Robot Vacuum,2,308.39,30,4,0,4,"Solid build, highly recommend."
O103098,U11764,2025-08-27,Los Angeles,CA,Electronics,Portable Power Bank 20k,1,36.1,0,4,0,5,Crisp picture and fast interface.
O103099,U11864,2025-08-28,Denver,CO,Toys & Games,Kids Art Easel,1,73.87,0,4,0,4,Perfect birthday gift.
O103100,U11531,2025-08-28,Omaha,NE,Sports & Outdoors,Camping Tent 2P,3,128.64,0,2,0,4,Kept me dry through a storm.
O103101,U12867,2025-08-28,Charlotte,NC,Toys & Games,1000-piece Jigsaw Puzzle,3,22.26,0,2,0,4,"Great quality pieces, easy instructions."
O103102,U12622,2025-08-28,Minneapolis,MN,Home & Kitchen,Bamboo Cutting Board Set,2,26.83,0,2,0,4,Use it every single day.
O103103,U10583,2025-08-28,Houston,TX,Sports & Outdoors,Cycling Helmet,1,64.18,15,4,0,4,Perfect for my home gym.
O103104,U12252,2025-08-28,Chicago,IL,Home & Kitchen,Cold Brew Coffee Maker,1,36.79,40,4,0,5,Great quality for the price.
O103105,U13319,2025-08-28,New York,NY,Apparel,Leather Ankle Boots,1,138.21,30,4,0,5,True to size and beautifully made.
O103106,U12625,2025-08-28,Denver,CO,Sports & Outdoors,Cycling Helmet,1,63.34,0,6,0,4,Lightweight and well made.
O103107,U11001,2025-08-28,New York,NY,Home & Kitchen,Robot Vacuum,1,291.94,25,6,0,4,Exactly what our kitchen needed.
O103108,U10657,2025-08-28,Chicago,IL,Apparel,Leather Ankle Boots,2,159.47,25,3,0,3,"Decent quality, a bit tight around the waist."
O103109,U12359,2025-08-28,Los Angeles,CA,Apparel,Leather Ankle Boots,2,148.1,20,2,1,2,Fabric feels cheap and the color faded immediately. Fast shipping. Sent it back for a refund.
O103110,U10668,2025-08-28,New York,NY,Home & Kitchen,Robot Vacuum,1,265.85,20,5,1,5,Great quality for the price.
O103111,U10894,2025-08-28,Indianapolis,IN,Beauty,Hydrating Face Mask Pack,2,17.96,0,7,0,4,"Perfect shade, long lasting. Arrived much later than promised."
O103112,U10996,2025-08-28,Phoenix,AZ,Apparel,Classic Denim Jacket,1,82.76,15,2,1,4,True to size and beautifully made. Returned it.
O103113,U11603,2025-08-28,New York,NY,Beauty,Beard Grooming Kit,1,35.2,30,2,0,5,"Gentle, effective and smells great."
O103114,U13233,2025-08-28,Indianapolis,IN,Apparel,Classic Denim Jacket,1,76.54,0,4,0,4,"Comfortable and stylish, wearing it constantly."
O103115,U11398,2025-08-28,Los Angeles,CA,Toys & Games,Strategy Board Game,1,43.0,20,2,0,5,Engaging and sturdy.
O103116,U11146,2025-08-28,New York,NY,Home & Kitchen,Air Fryer 5qt,1,101.6,0,4,0,5,Exactly what our kitchen needed.
O103117,U11362,2025-08-29,Philadelphia,PA,Home & Kitchen,Cast Iron Skillet,5,45.51,25,2,0,5,Great quality for the price.
O103118,U12774,2025-08-29,New York,NY,Apparel,Leather Ankle Boots,1,147.53,40,1,1,4,"Great quality, exactly as pictured. Returned it."
O103119,U12640,2025-08-29,Chicago,IL,Apparel,Merino Wool Sweater,3,91.94,25,2,0,4,"Great quality, exactly as pictured."
O103120,U11587,2025-08-29,Columbus,OH,Apparel,Graphic Cotton Tee,3,23.08,40,2,1,4,Best jacket I have owned. Fast shipping. Had to return it.
O103121,U12959,2025-08-29,Charlotte,NC,Apparel,Merino Wool Sweater,1,104.89,10,7,1,3,"Decent quality, a bit tight around the waist. Delivery was very slow. Returning this one."
O103122,U13063,2025-08-29,San Diego,CA,Sports & Outdoors,Insulated Water Bottle 32oz,2,29.66,0,1,0,4,"Great gear, worth every penny."
O103123,U10286,2025-08-29,San Francisco,CA,Toys & Games,Kids Art Easel,1,71.79,10,1,0,5,Perfect birthday gift.
O103124,U11491,2025-08-29,Dallas,TX,Beauty,Electric Toothbrush,1,66.42,25,6,0,3,"Nice scent, small bottle."
O103125,U11001,2025-08-29,Los Angeles,CA,Beauty,Electric Toothbrush,1,67.82,20,1,0,5,"Gentle, effective and smells great."
O103126,U11336,2025-08-29,Los Angeles,CA,Home & Kitchen,Cast Iron Skillet,2,44.64,0,2,0,4,Use it every single day.
O103127,U13308,2025-08-29,New York,NY,Sports & Outdoors,Foam Roller,2,23.48,0,1,0,4,Lightweight and well made.
O103128,U11662,2025-08-29,Indianapolis,IN,Apparel,Linen Summer Dress,1,74.37,0,3,0,2,Runs two sizes small and the stitching came apart after one wash.
O103129,U13377,2025-08-30,New York,NY,Electronics,Wireless Earbuds Pro,1,126.74,0,6,0,4,Build quality is superb.
O103130,U11622,2025-08-30,Charlotte,NC,Electronics,Mechanical Keyboard,2,111.54,50,1,0,4,Exceeded expectations.
O103131,U12982,2025-08-30,Denver,CO,Home & Kitchen,Ceramic Dinnerware Set,1,89.95,0,3,0,5,Exactly what our kitchen needed.
O103132,U10255,2025-08-30,Nashville,TN,Toys & Games,Building Blocks 500pc,1,38.47,0,3,0,4,Hours of fun for the whole family.
O103133,U11316,2025-08-30,Chicago,IL,Apparel,Graphic Cotton Tee,3,23.76,30,5,0,3,"Nice color, fabric thinner than expected."
O103134,U10963,2025-08-30,Los Angeles,CA,Apparel,Slim Fit Chinos,1,59.62,0,2,0,3,"Fits okay after washing, average overall."
O103135,U10296,2025-08-30,New York,NY,Apparel,Graphic Cotton Tee,1,24.86,40,3,1,3,"Nice color, fabric thinner than expected. Returned it."
O103136,U10363,2025-08-30,San Diego,CA,Apparel,Linen Summer Dress,1,66.47,0,4,0,4,"Warm, soft and well stitched."
O103137,U12614,2025-08-30,Chicago,IL,Sports & Outdoors,Insulated Water Bottle 32oz,2,27.47,50,6,0,4,Durable and comfortable on long runs.
O103138,U12232,2025-08-30,Los Angeles,CA,Sports & Outdoors,Yoga Mat Premium,1,43.75,0,3,0,5,Kept me dry through a storm.
O103139,U10631,2025-08-30,New York,NY,Home & Kitchen,Ceramic Dinnerware Set,1,89.71,30,1,0,4,"Solid build, highly recommend."
O103140,U10502,2025-08-30,San Diego,CA,Apparel,Slim Fit Chinos,1,53.11,10,1,0,4,"Warm, soft and well stitched."
O103141,U10522,2025-08-30,Phoenix,AZ,Electronics,Wireless Earbuds Pro,2,136.05,20,4,0,3,Good value but feels a little plasticky.
O103142,U11505,2025-08-30,Chicago,IL,Electronics,Portable Power Bank 20k,1,36.33,0,3,0,3,"Sound is fine, battery is average."
O103143,U10868,2025-08-30,New York,NY,Apparel,Slim Fit Chinos,1,61.7,0,7,0,3,"Nice color, fabric thinner than expected. Took over a week to arrive."
O103144,U11055,2025-08-30,Indianapolis,IN,Electronics,Noise-Cancelling Headphones,2,245.73,0,4,0,5,Build quality is superb.
O103145,U10638,2025-08-30,San Francisco,CA,Sports & Outdoors,Cycling Helmet,1,67.51,0,3,0,4,Lightweight and well made.
O103146,U11252,2025-08-31,Seattle,WA,Toys & Games,Plush Dinosaur,2,18.97,0,4,0,5,Hours of fun for the whole family.
O103147,U11480,2025-08-31,New York,NY,Electronics,Noise-Cancelling Headphones,5,253.83,20,1,0,4,Build quality is superb. Arrived quickly.
O103148,U12447,2025-08-31,New York,NY,Home & Kitchen,Cold Brew Coffee Maker,3,34.02,0,2,0,3,Solid but heavier than expected.
O103149,U10975,2025-08-31,New York,NY,Toys & Games,Building Blocks 500pc,5,39.62,50,3,0,4,Perfect birthday gift.
O103150,U12705,2025-08-31,New York,NY,Sports & Outdoors,Foam Roller,1,24.9,0,7,0,3,Okay quality for the price.
O103151,U10845,2025-08-31,Phoenix,AZ,Sports & Outdoors,Trail Running Shoes,1,122.17,0,4,0,4,Excellent grip and cushioning.
O103152,U12216,2025-08-31,Chicago,IL,Beauty,Mineral Sunscreen SPF50,2,23.25,30,4,0,4,"Gentle, effective and smells great."
O103153,U10010,2025-08-31,Philadelphia,PA,Home & Kitchen,Ceramic Dinnerware Set,1,83.45,0,4,0,3,"Average quality, nice design."
O103154,U13488,2025-08-31,Houston,TX,Sports & Outdoors,Yoga Mat Premium,5,39.18,0,3,0,4,Perfect for my home gym.
O103155,U10889,2025-08-31,Austin,TX,Home & Kitchen,Bamboo Cutting Board Set,1,29.74,30,2,0,4,Cooks evenly and cleans up easily.
O103156,U13337,2025-08-31,New York,NY,Home & Kitchen,Cold Brew Coffee Maker,2,34.56,20,5,0,4,Cooks evenly and cleans up easily.
O103157,U13106,2025-08-31,Nashville,TN,Apparel,Running Tights,1,49.48,0,5,0,3,"Fits okay after washing, average overall."
O103158,U10612,2025-08-31,Charlotte,NC,Sports & Outdoors,Trail Running Shoes,1,127.18,0,6,0,3,"Comfortable enough, grip could be better."
O103159,U10948,2025-08-31,New York,NY,Apparel,Running Tights,2,51.72,0,5,1,4,"Great quality, exactly as pictured. Returning this one."
O103160,U10702,2025-08-31,New York,NY,Electronics,Wireless Earbuds Pro,1,123.46,25,2,0,4,"Fantastic value, works better than my old premium one. Fast shipping."
O103161,U12990,2025-08-31,Indianapolis,IN,Beauty,Hair Dryer Ionic,1,64.4,10,3,0,4,"Gentle, effective and smells great."
O103162,U12753,2025-08-31,Los Angeles,CA,Home & Kitchen,Bamboo Cutting Board Set,1,30.09,0,3,0,5,"Sturdy, beautiful and works perfectly."
O103163,U11100,2025-08-31,New York,NY,Home & Kitchen,Bamboo Cutting Board Set,4,28.37,0,4,0,5,"Sturdy, beautiful and works perfectly."
O103164,U12075,2025-08-31,San Jose,CA,Apparel,Classic Denim Jacket,1,79.42,30,3,0,3,"Decent quality, a bit tight around the waist."
O103165,U11293,2025-09-01,San Antonio,TX,Sports & Outdoors,Adjustable Dumbbells,1,221.79,15,1,0,5,Excellent grip and cushioning. Arrived quickly.
O103166,U13048,2025-09-01,Anchorage,AK,Home & Kitchen,Weighted Blanket,1,82.36,0,7,0,3,Solid but heavier than expected. Arrived much later than promised.
O103167,U12082,2025-09-01,Chicago,IL,Electronics,Portable Power Bank 20k,1,39.62,20,3,0,4,"Fantastic value, works better than my old premium one."
O103168,U13152,2025-09-01,Dallas,TX,Toys & Games,Building Blocks 500pc,2,39.33,20,3,0,4,My kids adore it.
O103169,U10613,2025-09-01,Los Angeles,CA,Apparel,Graphic Cotton Tee,1,23.26,50,4,1,3,"Nice color, fabric thinner than expected. Returning this one."
O103170,U10179,2025-09-01,Los Angeles,CA,Electronics,Mechanical Keyboard,4,111.94,0,4,0,4,Exceeded expectations.
O103171,U12789,2025-09-01,New York,NY,Home & Kitchen,Bamboo Cutting Board Set,1,29.15,10,4,0,5,Great quality for the price.
O103172,U10143,2025-09-01,Boston,MA,Apparel,Linen Summer Dress,3,71.01,0,2,0,3,"Decent quality, a bit tight around the waist."
O103173,U10996,2025-09-01,Minneapolis,MN,Electronics,Smart Home Speaker,2,84.49,0,5,0,4,Excellent sound and battery lasts for days.
O103174,U12322,2025-09-01,Seattle,WA,Apparel,Running Tights,2,47.75,15,2,0,4,Fits perfectly and the fabric is lovely.
O103175,U11482,2025-09-01,New York,NY,Home & Kitchen,Air Fryer 5qt,3,101.75,0,1,0,5,"Solid build, highly recommend."
O103176,U10341,2025-09-01,Philadelphia,PA,Electronics,Smart Home Speaker,2,88.65,10,4,0,3,"Works as described, setup was fiddly."
O103177,U10592,2025-09-01,Phoenix,AZ,Electronics,Wireless Earbuds Pro,1,141.14,0,5,0,3,"Sound is fine, battery is average."
O103178,U12160,2025-09-01,Dallas,TX,Electronics,4K Streaming Stick,3,50.72,0,3,0,5,Build quality is superb.
O103179,U13491,2025-09-01,Los Angeles,CA,Toys & Games,Remote Control Car,5,57.88,50,1,0,4,Engaging and sturdy.
O103180,U12534,2025-09-02,Los Angeles,CA,Sports & Outdoors,Insulated Water Bottle 32oz,1,32.64,0,1,0,5,Excellent grip and cushioning.
O103181,U13271,2025-09-02,Salt Lake City,UT,Apparel,Linen Summer Dress,3,68.58,30,4,0,3,"Nice color, fabric thinner than expected."
O103182,U10181,2025-09-02,Los Angeles,CA,Home & Kitchen,Ceramic Dinnerware Set,1,103.24,0,1,0,5,Use it every single day.
O103183,U11926,2025-09-02,Chicago,IL,Beauty,Electric Toothbrush,1,61.47,0,2,0,5,My new daily essential.
O103184,U11918,2025-09-02,Charlotte,NC,Apparel,Running Tights,1,47.37,10,6,0,3,Looks good but wrinkles easily.
O103185,U11544,2025-09-02,San Diego,CA,Electronics,Portable Power Bank 20k,1,36.75,0,5,0,4,"Fantastic value, works better than my old premium one."
O103186,U10330,2025-09-02,New York,NY,Sports & Outdoors,Insulated Water Bottle 32oz,1,29.44,0,3,0,5,Perfect for my home gym.
O103187,U10793,2025-09-02,San Antonio,TX,Sports & Outdoors,Insulated Water Bottle 32oz,1,27.25,50,2,0,4,Lightweight and well made.
O103188,U13295,2025-09-03,New York,NY,Electronics,Wireless Earbuds Pro,1,135.63,0,3,0,3,"Okay, app could be better."
O103189,U10894,2025-09-03,Memphis,TN,Apparel,Leather Ankle Boots,1,148.02,10,3,0,4,True to size and beautifully made.
O103190,U10079,2025-09-03,Memphis,TN,Electronics,Noise-Cancelling Headphones,1,247.32,10,2,0,4,Excellent sound and battery lasts for days. Fast shipping.
O103191,U10558,2025-09-03,Detroit,MI,Home & Kitchen,Cold Brew Coffee Maker,3,35.94,25,5,0,5,"Sturdy, beautiful and works perfectly."
O103192,U13419,2025-09-03,Houston,TX,Home & Kitchen,Cold Brew Coffee Maker,3,36.6,10,3,0,5,Exactly what our kitchen needed.
O103193,U10402,2025-09-03,Houston,TX,Beauty,Hydrating Face Mask Pack,3,16.99,10,2,0,5,"Perfect shade, long lasting."
O103194,U10859,2025-09-03,New York,NY,Apparel,Leather Ankle Boots,2,145.42,30,6,0,3,"Decent quality, a bit tight around the waist."
O103195,U10079,2025-09-03,Portland,OR,Electronics,Action Camera Mini,1,220.86,0,4,0,3,"Works as described, setup was fiddly."
O103196,U10191,2025-09-03,Philadelphia,PA,Toys & Games,Building Blocks 500pc,3,43.41,20,2,0,5,Hours of fun for the whole family.
O103197,U11610,2025-09-03,Los Angeles,CA,Sports & Outdoors,Camping Tent 2P,2,142.13,0,2,0,5,Durable and comfortable on long runs.
O103198,U10453,2025-09-04,New York,NY,Electronics,Action Camera Mini,1,192.55,10,3,0,4,Build quality is superb.
O103199,U10472,2025-09-04,Houston,TX,Apparel,Linen Summer Dress,2,68.31,30,3,0,3,"Decent quality, a bit tight around the waist."
O103200,U12602,2025-09-04,New York,NY,Apparel,Slim Fit Chinos,2,62.63,20,6,0,3,"Fits okay after washing, average overall."
O103201,U10284,2025-09-04,Denver,CO,Apparel,Leather Ankle Boots,1,144.82,10,5,0,3,"Decent quality, a bit tight around the waist."
O103202,U13416,2025-09-04,Phoenix,AZ,Apparel,Running Tights,1,47.3,15,5,0,3,"Decent quality, a bit tight around the waist."
O103203,U10496,2025-09-04,Miami,FL,Apparel,Slim Fit Chinos,1,58.49,40,8,1,2,Fit was completely off; sent it back. Arrived much later than promised. Returning this one.
O103204,U10543,2025-09-04,New York,NY,Beauty,Nail Polish Gift Set,1,25.12,50,5,1,3,"Average, will finish the bottle. Sent it back for a refund."
O103205,U12237,2025-09-04,San Francisco,CA,Electronics,Mechanical Keyboard,1,109.93,0,1,1,4,Excellent sound and battery lasts for days. Returned it.
O103206,U10801,2025-09-04,New York,NY,Apparel,Slim Fit Chinos,1,52.96,30,1,1,3,Looks good but wrinkles easily. Returning this one.
O103207,U13170,2025-09-04,Austin,TX,Home & Kitchen,Cold Brew Coffee Maker,2,33.8,0,5,1,2,Smells of chemicals and the coating peeled off. Sent it back for a refund.
O103208,U11249,2025-09-04,New York,NY,Home & Kitchen,Bamboo Cutting Board Set,1,30.65,10,3,0,5,Cooks evenly and cleans up easily.
O103209,U10547,2025-09-04,Jacksonville,FL,Apparel,Waterproof Rain Shell,1,131.27,50,5,1,4,"Great quality, exactly as pictured. Returning this one."
O103210,U10088,2025-09-04,San Diego,CA,Home & Kitchen,Air Fryer 5qt,1,97.08,0,3,0,5,Use it every single day.
O103211,U11264,2025-09-04,Philadelphia,PA,Beauty,Nail Polish Gift Set,1,25.13,20,2,0,5,Skin feels noticeably smoother.
O103212,U12609,2025-09-04,New York,NY,Electronics,Portable Power Bank 20k,1,41.12,20,3,0,3,"Works as described, setup was fiddly."
O103213,U12537,2025-09-04,Denver,CO,Sports & Outdoors,Camping Tent 2P,1,131.27,30,5,0,4,Kept me dry through a storm.
O103214,U11490,2025-09-04,Los Angeles,CA,Electronics,Action Camera Mini,1,200.98,50,8,0,3,"Does the job, nothing special. Shipping took forever."
O103215,U11688,2025-09-04,Minneapolis,MN,Beauty,Electric Toothbrush,3,65.71,0,5,0,5,Lovely packaging and product.
O103216,U11607,2025-09-05,New York,NY,Apparel,Graphic Cotton Tee,2,23.47,25,3,0,4,"Great quality, exactly as pictured."
O103217,U10335,2025-09-05,San Antonio,TX,Home & Kitchen,Robot Vacuum,1,262.82,10,2,0,3,"Good enough, instructions unclear. Fast shipping."
O103218,U10245,2025-09-05,Chicago,IL,Electronics,Action Camera Mini,1,219.87,25,3,0,4,Crisp picture and fast interface.
O103219,U10848,2025-09-05,New York,NY,Apparel,Graphic Cotton Tee,1,23.11,30,6,1,3,Looks good but wrinkles easily.
O103220,U10179,2025-09-05,Jacksonville,FL,Apparel,Waterproof Rain Shell,1,133.59,0,3,0,4,Fits perfectly and the fabric is lovely.
O103221,U13175,2025-09-05,Houston,TX,Sports & Outdoors,Insulated Water Bottle 32oz,3,28.66,40,1,0,5,Kept me dry through a storm.
O103222,U12033,2025-09-05,Austin,TX,Sports & Outdoors,Camping Tent 2P,1,133.88,25,4,0,4,Kept me dry through a storm.
O103223,U12177,2025-09-05,New York,NY,Home & Kitchen,Cast Iron Skillet,2,43.7,30,5,0,4,"Sturdy, beautiful and works perfectly."
O103224,U11346,2025-09-05,Jacksonville,FL,Apparel,Leather Ankle Boots,2,155.13,10,12,1,3,"Decent quality, a bit tight around the waist. Arrived much later than promised. Returned it."
O103225,U10177,2025-09-05,Omaha,NE,Electronics,Action Camera Mini,1,209.65,0,4,0,3,"Does the job, nothing special."
O103226,U11478,2025-09-05,San Jose,CA,Home & Kitchen,Weighted Blanket,2,78.14,0,2,0,4,Great quality for the price. Delivered in two days.
O103227,U10921,2025-09-05,Denver,CO,Apparel,Leather Ankle Boots,1,143.16,20,4,0,2,Runs two sizes small and the stitching came apart after one wash.
O103228,U10620,2025-09-05,Indianapolis,IN,Home & Kitchen,Bamboo Cutting Board Set,2,28.69,15,2,0,4,Cooks evenly and cleans up easily.
O103229,U10008,2025-09-05,Atlanta,GA,Sports & Outdoors,Camping Tent 2P,1,131.61,40,3,0,3,"Comfortable enough, grip could be better."
O103230,U12304,2025-09-06,Jacksonville,FL,Sports & Outdoors,Trail Running Shoes,2,113.52,0,5,0,4,"Great gear, worth every penny."
O103231,U12891,2025-09-06,New York,NY,Electronics,4K Streaming Stick,1,48.79,0,2,0,5,"Setup took two minutes, flawless since. Delivered in two days."
O103232,U11749,2025-09-06,Miami,FL,Sports & Outdoors,Adjustable Dumbbells,1,241.22,0,5,0,5,"Great gear, worth every penny."
O103233,U11863,2025-09-06,Phoenix,AZ,Electronics,Noise-Cancelling Headphones,2,262.71,15,5,0,5,Excellent sound and battery lasts for days.
O103234,U13214,2025-09-06,Chicago,IL,Home & Kitchen,Bamboo Cutting Board Set,3,29.63,0,2,0,4,"Sturdy, beautiful and works perfectly."
O103235,U10463,2025-09-06,Dallas,TX,Sports & Outdoors,Adjustable Dumbbells,1,260.07,0,2,1,4,"Great gear, worth every penny. Delivered in two days. Returning this one."
O103236,U12572,2025-09-06,Indianapolis,IN,Beauty,Vitamin C Serum,2,31.06,10,3,0,5,"Perfect shade, long lasting."
O103237,U11946,2025-09-06,New York,NY,Sports & Outdoors,Insulated Water Bottle 32oz,4,26.29,0,2,0,5,Excellent grip and cushioning. Fast shipping.
O103238,U11992,2025-09-06,San Jose,CA,Apparel,Slim Fit Chinos,1,66.7,40,2,1,3,"Nice color, fabric thinner than expected."
O103239,U12590,2025-09-06,Jacksonville,FL,Apparel,Slim Fit Chinos,4,55.41,10,4,0,4,"Warm, soft and well stitched."
O103240,U11531,2025-09-06,Chicago,IL,Home & Kitchen,Bamboo Cutting Board Set,2,30.07,0,4,1,4,Great quality for the price. Returned it.
O103241,U10201,2025-09-06,Indianapolis,IN,Toys & Games,Strategy Board Game,1,47.04,0,2,0,5,Well made and educational.
O103242,U12870,2025-09-06,Jacksonville,FL,Sports & Outdoors,Foam Roller,2,26.11,0,5,0,5,Perfect for my home gym.
O103243,U10947,2025-09-06,Memphis,TN,Home & Kitchen,Weighted Blanket,2,76.59,0,3,0,4,Exactly what our kitchen needed.
O103244,U10424,2025-09-06,Chicago,IL,Sports & Outdoors,Cycling Helmet,1,66.65,0,3,0,4,Kept me dry through a storm.
O103245,U11252,2025-09-06,New York,NY,Sports & Outdoors,Adjustable Dumbbells,4,235.46,30,2,0,5,"Great gear, worth every penny."
O103246,U10097,2025-09-06,Phoenix,AZ,Home & Kitchen,Air Fryer 5qt,1,102.61,10,4,0,4,Use it every single day.
O103247,U11356,2025-09-07,New York,NY,Home & Kitchen,Air Fryer 5qt,3,105.79,20,2,0,4,"Solid build, highly recommend. Fast shipping."
O103248,U11252,2025-09-07,New York,NY,Apparel,Linen Summer Dress,3,68.64,25,5,0,3,Looks good but wrinkles easily.
O103249,U12741,2025-09-07,New York,NY,Apparel,Graphic Cotton Tee,3,25.73,25,1,0,4,Best jacket I have owned. Arrived quickly.
O103250,U11363,2025-09-07,Jacksonville,FL,Sports & Outdoors,Insulated Water Bottle 32oz,3,28.96,0,3,0,5,Durable and comfortable on long runs.
O103251,U12429,2025-09-07,San Jose,CA,Electronics,Action Camera Mini,3,197.39,0,4,0,3,"Works as described, setup was fiddly."
O103252,U13359,2025-09-07,Los Angeles,CA,Toys & Games,Plush Dinosaur,1,18.24,10,2,0,5,My kids adore it.
O103253,U12203,2025-09-08,Charlotte,NC,Apparel,Graphic Cotton Tee,1,25.99,50,5,0,1,"Sizing chart is useless, way too tight in the shoulders."
O103254,U12215,2025-09-08,Boise,ID,Toys & Games,Building Blocks 500pc,2,35.6,15,7,1,5,Hours of fun for the whole family. Arrived much later than promised. Returned it.
O103255,U11704,2025-09-08,San Antonio,TX,Sports & Outdoors,Yoga Mat Premium,1,43.7,0,1,0,5,Excellent grip and cushioning.
O103256,U10717,2025-09-08,Phoenix,AZ,Apparel,Classic Denim Jacket,3,77.14,40,9,1,3,"Nice color, fabric thinner than expected. Delivery was very slow."
O103257,U11541,2025-09-08,Minneapolis,MN,Sports & Outdoors,Cycling Helmet,1,66.28,0,1,0,3,"Comfortable enough, grip could be better. Arrived quickly."
